Name,Citation_Count,Degree_Centrality,Clustering_Coefficient,Eigenvector_Centrality,Efficiency,K_core
Olga+Machtey,0.0484271822202,-0.0756609340933,-0.694114171111,-0.0493923289334,-1.02653539374,6.19737451752e-05
Anna M.+Mirri,-0.171919344923,-0.5159255052,0.758528741655,-0.0428287474096,0.609458273245,-0.809578526659
Osanne+Paireau,-0.213234318762,-0.625991647977,-1.96517671978,-0.0490632789918,0.609458273245,-1.07945869346
Victoria V.+Yaroshenko,-0.190281555518,-0.405859362424,-0.149373078824,-0.0498453392694,-0.106288956063,-0.809578526659
Margaret S.+Cheung,-0.213234318762,-0.5159255052,0.758528741655,-0.0497868208467,0.609458273245,-0.809578526659
Maryam+Aliee,-0.217824871411,-0.625991647977,-1.96517671978,-0.0498439377958,0.609458273245,-1.07945869346
Daniela+Steinbacher,-0.208643766113,-0.625991647977,-1.96517671978,-0.0497702030303,0.609458273245,-1.07945869346
Yoju+Lee,-0.213234318762,-0.295793219647,-0.149373078824,-0.0497818817455,-0.249438401924,-0.539698359857
Gunjan+Verma,-0.190281555518,-0.295793219647,0.758528741655,-0.0498449281555,0.609458273245,-0.269818193056
Paula+Kayser,-0.217824871411,-0.18572707687,0.758528741655,-0.0366521167676,0.609458273245,6.19737451752e-05
Bettina+Knippel,-0.176509897571,-0.625991647977,-1.96517671978,-0.0491695136304,0.609458273245,-1.07945869346
Annie K.+Powell,-0.135194923732,-0.18572707687,0.758528741655,-0.0497675232367,0.609458273245,6.19737451752e-05
Jianxiong+Wu,-0.213234318762,-0.18572707687,0.758528741655,-0.0453420015808,0.609458273245,6.19737451752e-05
Ashley+Lyons,-0.217824871411,0.0344052086834,0.758528741655,-0.049819714276,0.609458273245,0.539822307348
Angela C.+White,-0.139785476381,-0.5159255052,0.758528741655,-0.0498341308996,0.609458273245,-0.809578526659
Kay Hyeok+An,-0.194872108167,2.01559577867,-0.966484717254,-0.0468433929953,-1.90116277725,1.07958264095
Anjana+Talapatra,-0.217824871411,0.254537494237,-0.754640959143,0.0472947492255,-1.29920100491,0.269942140546
Clivia M.+Sotomayor Torres,-0.185691002869,1.24513277923,-0.665630976743,-0.0374839302692,-1.39965675639,1.34946280775
Sofie+Cambré,-0.176509897571,-0.295793219647,0.758528741655,-0.0498430465718,0.609458273245,-0.269818193056
Elvira+Barbera,-0.213234318762,-0.5159255052,0.758528741655,-0.049826767336,0.609458273245,-0.809578526659
Madhumita+Halder,-0.190281555518,-0.0756609340933,-0.330953442919,0.0180575017445,-0.617536976997,0.269942140546
Frances+Williams,-0.217824871411,-0.295793219647,0.758528741655,-0.0480883953176,0.609458273245,-0.269818193056
J. Ribeiro+Filho,-0.204053213464,-0.295793219647,0.758528741655,-0.0473082844599,0.609458273245,-0.269818193056
