Name,Citation_Count,Degree_Centrality,Clustering_Coefficient,Eigenvector_Centrality,Efficiency,K_core
Andrea+Schmitz,1,4.949808937375017e-06,1.0,2.6574970445770278e-08,1.0,2
Aishwarya+Kumar,10,9.899617874750034e-06,1.0,9.213075709453412e-07,1.0,4
Cristina+Crupi,0,7.424713406062525e-06,1.0,3.6229717276395907e-12,1.0,3
Catherine L.+Orange,4,1.2374522343437543e-05,1.0,2.259375750680997e-08,1.0,5
Sophie+Bouchoule,43,2.96988536242501e-05,0.5151515151515151,4.85375493428083e-08,0.7948717948717948,8
Caroline+Gollub,19,4.949808937375017e-06,1.0,1.1138082098951168e-08,1.0,2
Meiling+Ruan,5,1.2374522343437543e-05,1.0,2.4557114807067625e-07,1.0,5
Agnieszka+Gocalinska,3,1.732433128081256e-05,1.0,9.559413656540542e-09,1.0,7
Leila+Shahsavar,0,4.949808937375017e-06,1.0,2.546207091477384e-10,1.0,2
Silvia+Tinte,90,3.464866256162512e-05,0.34065934065934067,4.205742950353165e-06,0.7142857142857143,10
M. Mercedes+Calbi,143,2.4749044686875087e-05,0.35555555555555557,1.2670425617964632e-06,0.7363636363636363,6
Rebeca+Ribeiro,15,1.732433128081256e-05,1.0,1.329005550082472e-07,1.0,7
Mariami+Gachechiladze,1,4.949808937375017e-06,1.0,3.5722705607066975e-08,1.0,2
Vera B.+Henriques,15,2.4749044686875087e-05,0.15555555555555556,9.546234717943207e-08,0.6545454545454545,5
Anne M.+Sickles,11,7.424713406062525e-06,1.0,2.010221530950191e-07,1.0,3
Kay+Dörnemann,5,1.484942681212505e-05,1.0,1.9805842839046053e-08,1.0,6
Ivana+Hrebikova,1,4.949808937375017e-06,1.0,8.447635089970783e-09,1.0,2
Katarina+Ahnlund,37,2.4749044686875086e-06,0.0,3.2900142244184598e-09,1.0,1
Cosima+Stubenrauch,1,4.949808937375017e-06,1.0,1.6111949312387573e-12,1.0,2
Flavia+Tavani,5,1.2374522343437543e-05,1.0,1.5486278457898732e-10,1.0,5
Céline+Charbonneau,1,7.424713406062525e-06,1.0,2.6193189288906198e-11,1.0,3
Chinhua+Wang,0,2.2274140218187576e-05,1.0,2.1727962371658318e-07,1.0,9
Nora+Tischler,12,1.2374522343437543e-05,1.0,7.936556881423867e-09,1.0,5
Sushan+Konar,26,1.732433128081256e-05,0.23809523809523808,8.845227587912273e-08,0.7142857142857143,4
Naomi+Oppenheimer,18,9.899617874750034e-06,0.3333333333333333,1.541472439092756e-08,0.8,3
Kerstin+Mueller,78,9.899617874750034e-06,1.0,1.9622098689310097e-07,1.0,4
Amparo+Galindo,29,1.979923574950007e-05,0.39285714285714285,4.293218176237991e-09,0.7638888888888888,5
Tiziana+Boffa Ballaran,1,9.899617874750034e-06,1.0,3.309362126059194e-07,1.0,4
Terumi+Nakagawa,1,2.4749044686875086e-06,0.0,3.621056877893272e-08,1.0,1
Nat+Gilman,9,1.2374522343437543e-05,1.0,2.2331743386094664e-06,1.0,5
Emily J.+Schiavone,2,1.484942681212505e-05,1.0,2.174505445325833e-07,1.0,6
Milena+Filipović,4,7.424713406062525e-06,1.0,1.6214651345659307e-08,1.0,3
Pascale+Bayle-Guillemaud,4,3.217375809293761e-05,1.0,4.280823722878417e-08,1.0,13
Ruth M.+Williams,91,1.484942681212505e-05,0.06666666666666667,2.3766952132954263e-08,0.6666666666666666,4
Siham+Ouardi,57,0.000141069554715188,0.2901002506265664,1.200206322480616e-05,0.6572897761645493,17
Renata+Retkute,4,4.949808937375017e-06,1.0,7.569186947131748e-11,1.0,2
Momoko+Tanaka,20,4.454828043637515e-05,0.8235294117647058,3.5413889171979766e-07,0.9210526315789473,15
Emmi+Herterich,0,2.4749044686875086e-06,0.0,3.0995682046491707e-07,1.0,1
Rosalie Laure+Woulaché,1,9.899617874750034e-06,0.3333333333333333,6.558841797976773e-08,0.8,3
Silvina M.+Gatica,157,5.93977072485002e-05,0.26811594202898553,1.234298910373832e-06,0.6633333333333333,10
Dina+Mistry,1,7.424713406062525e-06,1.0,5.749732211154391e-09,1.0,3
Nina A.+Zharova,5,7.424713406062525e-06,1.0,7.003448070494155e-07,1.0,3
Anastasia+Volovich,200,2.96988536242501e-05,0.25757575757575757,6.27338290405657e-08,0.6858974358974359,6
Verónica+Barone,35,4.949808937375017e-06,1.0,8.632682509643867e-07,1.0,2
Gabriela+Barenboim,148,5.444789831112519e-05,0.06926406926406926,4.015657249551449e-07,0.575098814229249,8
Lipsa+Nanda,9,7.424713406062525e-06,0.6666666666666666,5.903273655100407e-08,0.9166666666666666,3
Françoise+Genoud,1,1.2374522343437543e-05,1.0,1.549439744288434e-13,1.0,5
Frithjof B.+Anders,792,0.00013364484130912546,0.07477288609364081,1.6250147567903453e-06,0.5542087542087543,12
Halina+Garbacz,0,7.424713406062525e-06,1.0,1.4425368187949568e-09,1.0,3
Katariina+Pussi,6,2.7223949155562594e-05,0.5636363636363636,1.3992308168924202e-08,0.8181818181818182,8
Machiko+Hatsuda,7,7.424713406062525e-06,0.3333333333333333,1.2036515446056295e-10,0.8333333333333334,3
Reem+Jaafar,19,9.899617874750034e-06,0.8333333333333334,1.0822900518112376e-06,0.95,4
Bethany+Little,2,1.979923574950007e-05,0.6785714285714286,4.6180648187323535e-07,0.875,6
Margherita+Zanini,6,4.949808937375017e-06,1.0,5.316986675497139e-06,1.0,2
Anna+Felicetti,2,4.949808937375017e-06,1.0,1.6629902240155618e-08,1.0,2
Tomomi+Kaneko,1,7.424713406062525e-06,1.0,1.0407627068967627e-07,1.0,3
Françoise+Bourée,1,1.2374522343437543e-05,1.0,1.087584648775834e-07,1.0,5
Beata+Jabłońska,2,1.2374522343437543e-05,1.0,2.5325152134147846e-08,1.0,5
Mireille+Lavagna,12,9.899617874750034e-06,0.3333333333333333,1.4227363748330817e-08,0.8,3
Anca+Tureanu,26,2.7223949155562594e-05,0.2909090909090909,1.2011048327650929e-06,0.7045454545454546,6
Ioana+Triandaf,191,2.96988536242501e-05,0.2878787878787879,8.477418190009405e-08,0.6987179487179487,5
Yajie+Zhang,0,3.712356703031263e-05,1.0,6.592692010942088e-07,1.0,15
Marta S.+de La Lama,1,7.424713406062525e-06,1.0,5.350101768447787e-09,1.0,3
Tomo+Kurimura,0,7.424713406062525e-06,1.0,1.9019207329842134e-09,1.0,3
Kathryn+Washer,7,7.424713406062525e-06,1.0,5.722121716098907e-07,1.0,3
Lucia C.+de Melo,9,9.899617874750034e-06,1.0,1.6861412075635086e-07,1.0,4
Leslie M.+Schoop,12,8.41467519353753e-05,0.3493761140819964,5.676440249791402e-05,0.6932773109243697,14
Carla+Lupo,0,2.4749044686875086e-06,0.0,2.478572096515818e-09,1.0,1
Sophie+Camelio,3,2.7223949155562594e-05,0.7090909090909091,4.586419810549029e-08,0.8787878787878788,9
Tomokatsu+Onaga,3,2.4749044686875086e-06,0.0,5.020129752490754e-11,1.0,1
Tanja E.+Mehlstäubler,3,2.96988536242501e-05,1.0,1.7300414712947275e-07,1.0,12
Anne-Laure+Pérou,16,7.424713406062525e-06,1.0,1.8023429976842773e-07,1.0,3
Arti+Kashyap,13,1.2374522343437543e-05,0.9,2.7011407792984534e-06,0.9666666666666667,5
Louise Sejling+Haaning,1,9.899617874750034e-06,1.0,1.877327051633415e-08,1.0,4
Niky+Kamran,1,2.4749044686875086e-06,0.0,7.328736799991904e-15,1.0,1
María+Eckholt,21,4.949808937375017e-06,0.0,4.963074970408885e-08,0.8333333333333334,2
Susanna+Manrubia,0,2.4749044686875086e-06,0.0,2.8551860792049798e-11,1.0,1
Kimberly+Coble,84,4.949808937375017e-06,1.0,3.0995503615886793e-08,1.0,2
Kay-Uwe+Giering,19,7.424713406062525e-06,0.3333333333333333,3.1243175442649046e-08,0.8333333333333334,3
Tanushree+Basak,15,4.949808937375017e-06,0.0,3.5936425533522705e-08,0.8333333333333334,2
Lykke+Pedersen,4,2.4749044686875086e-06,0.0,4.89859509845924e-08,1.0,1
Claire E.+White,0,9.899617874750034e-06,1.0,2.2871535754758125e-07,1.0,4
Francesca+Rizzo,24,3.959847149900014e-05,0.7083333333333334,7.321003199729933e-08,0.8713235294117647,10
Korinna+Zapp,8,4.949808937375017e-06,1.0,1.326206905736099e-07,1.0,2
Jildou E.+Baarsma,3,1.2374522343437543e-05,1.0,2.532631919383933e-07,1.0,5
Suzanne+Fielding,31,2.4749044686875086e-06,0.0,1.4684629726077213e-09,1.0,1
Rowan+Hargreaves,2,7.424713406062525e-06,1.0,2.2254684740883817e-10,1.0,3
Safia+Yonker,10,2.4749044686875086e-06,0.0,1.7299043740759478e-09,1.0,1
Marianne+Dufour,85,2.4749044686875086e-06,0.0,5.564857745161905e-10,1.0,1
Ellen+Wachtel,5,1.2374522343437543e-05,1.0,2.2750140451694032e-07,1.0,5
Guin-Dar+Lin,6,7.424713406062525e-06,1.0,2.006716743090967e-07,1.0,3
Huibin+Xu,3,1.484942681212505e-05,1.0,2.45739680028807e-07,1.0,6
Victoria J.+Allan,0,9.899617874750034e-06,1.0,9.098886464654778e-11,1.0,4
Vasiliki A.+Mitsou,2,1.2374522343437543e-05,0.9,6.358139148486484e-08,0.9666666666666667,5
Joanna+Wasiluk,4,7.424713406062525e-06,1.0,7.390560112022468e-09,1.0,3
Navjot+Kaur,11,2.4749044686875086e-06,0.0,7.531982566377218e-09,1.0,1
Monica+Tecchio,3,7.424713406062525e-06,1.0,1.1728030308806005e-09,1.0,3
Chiara+Arina,80,3.464866256162512e-05,0.18681318681318682,2.834708357214406e-07,0.6476190476190476,7
Giovanna+Cottin,1,4.949808937375017e-06,1.0,6.144398747088646e-10,1.0,2
Madhulita+Das,5,1.484942681212505e-05,0.4666666666666667,1.3261910823163155e-06,0.8095238095238095,5
Claire+Somé,5,4.949808937375017e-06,1.0,4.0485207711422856e-10,1.0,2
Xiaojue+Zhu,1,4.949808937375017e-06,1.0,3.529591962372699e-08,1.0,2
Julie D.+Forman-Kay,0,4.949808937375017e-06,1.0,1.1480248774963267e-09,1.0,2
Giovanna+Vandoni,7,4.949808937375017e-06,1.0,1.1953475014431321e-08,1.0,2
Véronique+Peyre,8,4.949808937375017e-06,1.0,3.770992848751829e-09,1.0,2
Nolwenn+Le Grand-Piteira,6,4.949808937375017e-06,1.0,3.736153900640858e-10,1.0,2
Nasrin+Afzal,2,2.4749044686875086e-06,0.0,1.9256093614687327e-08,1.0,1
Darleane+Christian,16,4.949808937375017e-06,1.0,3.3287394318801765e-10,1.0,2
Aria+Yang,3,2.4749044686875087e-05,0.5555555555555556,2.6934674961006334e-06,0.8181818181818182,6
Pia+Mukherjee,181,3.959847149900014e-05,0.23333333333333334,2.4241733888938835e-07,0.6617647058823529,8
Elin+Lundin,4,1.2374522343437543e-05,1.0,6.131487069681537e-07,1.0,5
Vanesa P.+Cuenca-Gotor,1,2.7223949155562594e-05,1.0,2.6340391347210712e-08,1.0,11
Monica+Cerruti-Sola,105,1.732433128081256e-05,0.47619047619047616,8.810303937464735e-08,0.8035714285714286,6
Anna V.+Kimmel,3,1.484942681212505e-05,0.6,2.388493650148004e-08,0.8571428571428571,4
Gunilla+Wingqvist,8,1.484942681212505e-05,1.0,6.446209433174929e-08,1.0,6
Hoda+Hesari,4,7.424713406062525e-06,0.3333333333333333,1.163464088902723e-12,0.8333333333333334,2
Reena+Gupta,3,4.949808937375017e-06,1.0,1.4106655274775194e-07,1.0,2
Heidi E.+Warriner,4,4.949808937375017e-06,1.0,2.9928245028723282e-09,1.0,2
Tayebeh+Ghodselahi,0,4.949808937375017e-06,1.0,6.391901101488357e-08,1.0,2
Brenda+Quinn,4,7.424713406062525e-06,0.6666666666666666,9.310025053107741e-10,0.9166666666666666,2
Nara+Lee,3,1.979923574950007e-05,0.4642857142857143,3.878039321917987e-05,0.7916666666666666,5
Joyce C.+Stearns,14,9.899617874750034e-06,1.0,5.935623556032813e-10,1.0,4
Diana+Rata,1,1.2374522343437543e-05,1.0,8.572476842353453e-08,1.0,5
Annette+Svendsen,1,2.2274140218187576e-05,0.5555555555555556,3.950509746905142e-09,0.8222222222222222,6
Laura+Baudis,44,2.4749044686875087e-05,0.4,3.0733097804149036e-07,0.7545454545454545,7
Simona+Bodea,2,4.949808937375017e-06,1.0,2.4231772790718485e-12,1.0,2
Margarita+Fomina,3,9.899617874750034e-06,1.0,2.3262813977375978e-11,1.0,4
Aleksandra+Maluckov,146,3.464866256162512e-05,0.4175824175824176,9.657265597771928e-07,0.7476190476190476,8
Eleonore L. D.+Hebenstreit,4,1.2374522343437543e-05,1.0,4.910815171203999e-07,1.0,5
Franziska+Traeger,7,1.2374522343437543e-05,0.5,9.952433347683394e-08,0.8333333333333334,3
Delphine+Deryng,3,9.899617874750034e-06,1.0,3.672835712114372e-08,1.0,4
Chihiro+Itoh,29,9.899617874750034e-06,0.8333333333333334,3.508687797647643e-06,0.95,4
Viviana+Niro,52,1.979923574950007e-05,0.39285714285714285,1.3028951175858633e-07,0.7638888888888888,7
Alessia+Mondello,0,4.949808937375017e-06,1.0,7.000678241011693e-09,1.0,2
Olga+Young,0,1.732433128081256e-05,1.0,1.8662789786301756e-06,1.0,7
Monika+Aidelsburger,47,1.2374522343437543e-05,1.0,7.742047296349262e-07,1.0,5
Brindaban+Modak,2,7.424713406062525e-06,1.0,5.193964549699338e-09,1.0,3
Claire S.+Grierson,3,4.949808937375017e-06,1.0,1.9212225573287912e-10,1.0,2
Annalisa+Polidori,3,2.96988536242501e-05,1.0,9.863456855109822e-08,1.0,12
Roberta+Citro,73,6.929732512325025e-05,0.24867724867724866,9.647840715850537e-07,0.6502463054187192,11
Masha+Kuznetsova,8,7.424713406062525e-06,1.0,2.793438922641267e-09,1.0,3
Laura+Reina,285,1.2374522343437543e-05,0.3,2.419077868381456e-06,0.7666666666666667,5
Evelyn M.+Rockar,9,7.424713406062525e-06,0.3333333333333333,8.738301869120983e-09,0.8333333333333334,2
Tat’jana+Zarubina,2,2.7223949155562594e-05,0.9272727272727272,2.421037613535629e-06,0.9696969696969697,9
Sabine+Neuschwander,4,1.484942681212505e-05,1.0,6.872640012964998e-08,1.0,6
Nora+Bergmann,0,1.2374522343437543e-05,1.0,1.3096524435317393e-07,1.0,5
Valerie J.+Anderson,44,7.424713406062525e-06,1.0,3.6257681611075e-11,1.0,3
Melanie+Simet,41,1.2374522343437543e-05,0.7,1.3914621649247722e-07,0.9,5
Amélie+Lecchi,1,1.979923574950007e-05,1.0,1.027289477939087e-09,1.0,8
Konstanze R.+Hahn,0,4.949808937375017e-06,1.0,8.8603780145667e-09,1.0,2
Maryse+Maugey,2,1.484942681212505e-05,1.0,6.878078366431047e-10,1.0,6
Veselina V.+Uzunova,13,1.2374522343437543e-05,1.0,1.37183323160824e-08,1.0,5
Maja R.+Krčmar,5,2.4749044686875086e-06,0.0,1.4302532677305868e-09,1.0,1
Robynne+Lock,98,2.2274140218187576e-05,0.6944444444444444,1.1676397059037418e-07,0.8777777777777778,6
Rita+Basak,5,2.4749044686875086e-06,0.0,1.1278343944774518e-06,1.0,1
Mihaela+Enculescu,23,1.2374522343437543e-05,0.2,6.295452946045013e-09,0.7333333333333333,4
Marie-Christine+Angonin,15,7.424713406062525e-06,1.0,6.471579770903678e-09,1.0,3
Ashleigh E.+Baber,1,1.484942681212505e-05,0.6,4.114438655333025e-08,0.8571428571428571,4
Jennifer+Lin,6,9.899617874750034e-06,0.5,1.8154169660171066e-08,0.85,3
Catalina+Haro-Pérez,2,7.424713406062525e-06,1.0,5.082143353092296e-10,1.0,3
Lisa+Dhar,14,1.2374522343437543e-05,1.0,1.396341285419092e-07,1.0,5
Lalita+Sharma,14,2.4749044686875087e-05,0.9333333333333333,8.902920609250077e-07,0.9727272727272728,9
Indrani+Chakraborty,44,3.712356703031263e-05,0.638095238095238,2.752599254827618e-06,0.8416666666666667,10
Carola+Kryschi,0,1.2374522343437543e-05,1.0,3.615185621756537e-10,1.0,5
Unnati+Gupta,18,3.959847149900014e-05,0.8583333333333333,0.0003909728980900196,0.9375,15
Célia M. A.+Dantas,14,4.949808937375017e-06,1.0,1.2252725760636044e-08,1.0,2
Perola+Milman,7,2.7223949155562594e-05,0.4909090909090909,8.996424086743774e-08,0.7878787878787878,7
Wiebke+Knoll,2,1.484942681212505e-05,1.0,2.700633732139421e-09,1.0,6
Geneviève+Comtet,6,4.207337596768765e-05,0.35294117647058826,4.2862061743790396e-07,0.7124183006535948,8
Annika+Ruppel,0,1.2374522343437543e-05,1.0,2.0181658128414465e-08,1.0,5
Yuki+Shimizu,2,2.2274140218187576e-05,0.6111111111111112,2.592440831754794e-07,0.8444444444444444,7
Emmanuelle+Deleporte,3,2.96988536242501e-05,0.8333333333333334,1.2176899913329268e-07,0.9294871794871795,9
Vivien+Raymond,49,4.702318490506266e-05,0.2807017543859649,2.5879962208828918e-08,0.6763157894736842,9
Erin E.+Boyd,8,2.4749044686875086e-06,0.0,1.8564724106742226e-09,1.0,1
Micaela+Oertel,96,4.454828043637515e-05,0.13071895424836602,2.0666057462420822e-07,0.6111111111111112,6
Lindsay+Berge,9,7.424713406062525e-06,0.6666666666666666,3.9122365819873754e-08,0.9166666666666666,2
Samira+Hamimeche,27,2.4749044686875086e-06,0.0,2.872639004048761e-10,1.0,1
Seyong+Kim,113,4.9498089373750174e-05,0.12631578947368421,9.561617284559489e-06,0.6047619047619047,8
Fengmin+Ji,14,1.484942681212505e-05,0.6,1.0043856023345254e-06,0.8571428571428571,4
Dmitrii+Rachinskii,2,1.2374522343437543e-05,1.0,9.699854055999177e-09,1.0,5
Farah+Mahawish,7,7.424713406062525e-06,1.0,3.152912473804283e-09,1.0,3
Megumi+Tomita,82,6.929732512325025e-05,0.6402116402116402,6.057190626293091e-06,0.8325123152709359,17
Nousha+Afshari,14,1.732433128081256e-05,1.0,2.748418127470275e-08,1.0,7
Kristen A.+Marino,1,2.4749044686875086e-06,0.0,9.520715551034061e-09,1.0,1
Denise A.+Sawicki,4,2.4749044686875086e-06,0.0,1.1851574026094882e-08,1.0,1
Nuria+Barberán,41,2.2274140218187576e-05,0.3055555555555556,2.9282315419259026e-07,0.7222222222222222,6
Assel+Aitkaliyeva,0,1.732433128081256e-05,1.0,7.48059371387324e-07,1.0,7
Riccarda+Bonsignori,0,1.732433128081256e-05,1.0,4.99472208286536e-10,1.0,7
Elke+Scheer,31,8.66216564040628e-05,0.22016806722689075,4.451416215063798e-08,0.6317460317460317,11
Evgeniya+Kabliman,5,1.2374522343437543e-05,1.0,7.239221043016119e-07,1.0,5
Chiaki+Kato,17,2.7223949155562594e-05,0.6727272727272727,7.132858216111144e-09,0.8636363636363636,9
Aisha+Rahman,3,1.732433128081256e-05,1.0,4.881414365926891e-08,1.0,7
Yukari+Matsuo,7,1.732433128081256e-05,0.42857142857142855,5.923674426011304e-08,0.7857142857142857,4
Tianhan+Liu,35,1.732433128081256e-05,0.5238095238095238,8.559970585365836e-07,0.8214285714285714,6
Judith A. K.+Howard,4,2.2274140218187576e-05,0.4444444444444444,2.7266013681818464e-08,0.7777777777777778,5
Karina A.+Guerrero-Becerra,2,4.949808937375017e-06,1.0,3.5792510947388986e-07,1.0,2
Helena+Hilmer,1,9.899617874750034e-06,1.0,1.555094372907567e-08,1.0,4
Mireille+Defranceschi,0,2.4749044686875086e-06,0.0,2.1031045216261488e-09,1.0,1
Shikma+Bressler,4,4.949808937375017e-06,1.0,4.661362519385044e-10,1.0,2
Nozomi+Nishizawa,5,1.2374522343437543e-05,1.0,2.670794797726902e-09,1.0,5
Robabeh+Moosavi,2,1.2374522343437543e-05,1.0,4.7140824565654176e-08,1.0,5
Konstanze+Hild,2,1.484942681212505e-05,1.0,8.604281091710279e-10,1.0,6
Jennifer+Niedziela,6,4.702318490506266e-05,0.5497076023391813,0.00017092438871649194,0.7973684210526316,15
Karine+Dumesnil,12,7.424713406062525e-06,1.0,2.68793086709494e-10,1.0,3
Angelika+Fertig,5,4.949808937375017e-06,1.0,3.7716357991113034e-10,1.0,2
Jasleen+Lugani,5,9.899617874750034e-06,1.0,2.834773610743274e-07,1.0,4
Marta F.+de A. Bibiano,7,4.949808937375017e-06,1.0,6.739706238444193e-10,1.0,2
Agnès+Dewaele,211,6.187261171718772e-05,0.30666666666666664,3.5506313726102173e-07,0.68,9
Rabi+Majumdar,58,1.732433128081256e-05,0.3333333333333333,1.2588074561829272e-06,0.75,5
Karna+Gowda,0,4.949808937375017e-06,1.0,3.4704186575269433e-09,1.0,2
Sarmishtha+Kumar Chaudhuri,0,2.4749044686875086e-06,0.0,8.681811077230604e-09,1.0,1
Anneli+Önsten,13,1.979923574950007e-05,1.0,3.500359498216532e-07,1.0,8
Tin+Sulejmanpašić,2,4.949808937375017e-06,1.0,2.4720864199305416e-08,1.0,2
Brygida+Mielewska,18,7.424713406062525e-06,1.0,2.0568725575126628e-10,1.0,3
Kaya+Wei,0,4.949808937375017e-06,1.0,4.637567797995556e-08,1.0,2
Yuki+Teramoto,0,1.979923574950007e-05,1.0,3.278483821494106e-07,1.0,8
Linn F.+Mollenauer,12,4.949808937375017e-06,1.0,5.159493481821605e-10,1.0,2
Geunsik+Lee,102,8.167184746668778e-05,0.2178030303030303,2.7057325179450392e-05,0.6319073083778967,15
Kathryn+Zurek,5,2.4749044686875086e-06,0.0,9.153249081899507e-09,1.0,1
Avital+Frumkin,6,2.4749044686875086e-06,0.0,6.297038469132903e-10,1.0,1
Masumi+Inoue,1,7.424713406062525e-06,1.0,6.529155835425343e-10,1.0,3
Madhurima+Nath,2,1.484942681212505e-05,0.4666666666666667,2.835062507491674e-07,0.8095238095238095,4
Suvra+Ganguli,10,9.899617874750034e-06,0.3333333333333333,5.3176665287801724e-05,0.8,2
Belkis+Cabrera Palmer,1,2.4749044686875086e-06,0.0,9.436778555384473e-10,1.0,1
Elly+Leiderschneider,4,2.4749044686875086e-06,0.0,1.4491661062036733e-09,1.0,1
Isabel+Leonor,6,7.424713406062525e-06,1.0,1.0893325983636806e-09,1.0,3
Mieke+Gorissen,41,9.899617874750034e-06,0.6666666666666666,2.3593080365968277e-09,0.9,4
Elsa B.+Lopes,1,1.484942681212505e-05,1.0,3.0597736506651635e-07,1.0,6
Yueh-Jaw+Shiu,27,4.949808937375017e-06,1.0,1.2982716186393291e-09,1.0,2
Nadia+Tiengo,6,1.484942681212505e-05,1.0,1.0380137257029643e-08,1.0,6
Aikaterini+Mandilara,12,1.979923574950007e-05,0.32142857142857145,1.5214738020322038e-07,0.7361111111111112,4
Kaya+Nagasawa,112,2.96988536242501e-05,0.5909090909090909,9.233923543420933e-09,0.8269230769230769,6
Livia+Conti,19,5.93977072485002e-05,0.35144927536231885,2.1437094681596176e-09,0.7016666666666667,9
Atsuko+Inoue,9,2.4749044686875086e-06,0.0,2.847009445612623e-10,1.0,1
Nora+Brambilla,499,5.197299384243768e-05,0.17142857142857143,4.762359747577876e-07,0.6233766233766234,6
Soraya+Sangiao,1,2.4749044686875086e-06,0.0,1.9048061048298035e-09,1.0,1
Hyuga+Masu,1,7.424713406062525e-06,1.0,8.22800567236668e-09,1.0,3
Emine Seyma+Kutluk,0,2.4749044686875086e-06,0.0,1.077722150941533e-15,1.0,1
Phillial+Oh,52,4.9498089373750174e-05,0.1368421052631579,1.349518361578544e-07,0.6095238095238096,7
Alexandra+Olaya-Castro,51,1.979923574950007e-05,0.25,8.941846739465356e-07,0.7083333333333334,6
Youngjo+Jin,1,1.2374522343437543e-05,1.0,1.751935171569786e-07,1.0,5
P. Lakshmi+Madhuri,0,9.899617874750034e-06,1.0,3.6700462526735015e-08,1.0,4
Natalia+Pavlenko,17,2.4749044686875086e-06,0.0,1.215723670716915e-08,1.0,1
Priti+Mishra,4,4.949808937375017e-06,1.0,2.597411824657641e-11,1.0,2
Hanna+Wagner,6,1.732433128081256e-05,1.0,2.8337524185207534e-09,1.0,7
Shigeto+Hirai,2,2.4749044686875087e-05,0.7111111111111111,3.88981871311567e-06,0.8818181818181818,9
Teresita A.+Rojas,0,4.949808937375017e-06,1.0,9.209425856166776e-12,1.0,2
Tollie+Davison,6,2.4749044686875086e-06,0.0,7.3107975071967245e-09,1.0,1
Hiromi+Yasuda,0,1.2374522343437543e-05,1.0,3.2621577863794626e-06,1.0,5
Yasmina+Fedala,0,1.2374522343437543e-05,1.0,7.0868222727486155e-12,1.0,5
Teresa+del Río Gaztelurrutia,3,1.484942681212505e-05,1.0,2.8858964823520423e-08,1.0,6
Agata M.+Brańczyk,41,4.207337596768765e-05,0.15441176470588236,1.7805860721393594e-06,0.6241830065359477,8
Aneta+Stefanovska,139,3.959847149900014e-05,0.16666666666666666,1.0776215052988767e-08,0.6323529411764706,4
Sara+Khatibi,22,4.949808937375017e-06,0.0,8.352701628538761e-15,0.8333333333333334,2
Sylvie+Rangan,16,9.899617874750034e-06,1.0,1.5722648505928695e-08,1.0,4
Nobuko+Ohba,119,2.7223949155562594e-05,0.6545454545454545,1.2081959109177847e-07,0.8560606060606061,7
Noriko+Watari,13,2.4749044686875086e-06,0.0,1.339027176581196e-08,1.0,1
Lucia+Capogna,17,3.959847149900014e-05,0.4666666666666667,1.3485049516772233e-06,0.7647058823529411,10
Amal+Ghosh,16,2.4749044686875086e-06,0.0,1.1009510095564867e-10,1.0,1
Mónika+Valiskó,1,1.2374522343437543e-05,1.0,3.1769075346345207e-08,1.0,5
Margaret H.+Weller,18,4.949808937375017e-06,1.0,1.1424093194289206e-07,1.0,2
Suzanne+Amador,36,7.424713406062525e-06,1.0,3.278932331058085e-06,1.0,3
Marybeth+Rice,6,7.424713406062525e-06,1.0,1.5982169347348053e-08,1.0,3
Inge+Fløan,10,1.732433128081256e-05,1.0,8.57488518657225e-08,1.0,7
Kevser+Sahin-Tiras,2,9.899617874750034e-06,1.0,1.2640298013518196e-07,1.0,4
Marie-France+Barthe,7,1.732433128081256e-05,0.8095238095238095,7.018237631183637e-09,0.9285714285714286,5
Liuba+Mazzanti,39,7.424713406062525e-06,1.0,5.388339436206507e-09,1.0,3
Anuradha+Ratnaweera,55,1.2374522343437543e-05,0.4,4.22234506131438e-07,0.8,4
Ilona+Kretzschmar,4,4.949808937375017e-06,1.0,9.684396092602562e-08,1.0,2
Sayumi+Hirose,0,2.4749044686875086e-06,0.0,4.963413854700483e-08,1.0,1
Tatiana+Schmatko,12,1.484942681212505e-05,0.4666666666666667,1.0003799882112604e-07,0.8095238095238095,4
Ayaka+Shoda,7,2.2274140218187576e-05,0.5555555555555556,4.266226425383973e-06,0.8222222222222222,7
Neha+Awasthi,12,1.979923574950007e-05,0.9285714285714286,6.108728814396889e-08,0.9722222222222222,7
Laura+Mančinska,4,4.949808937375017e-06,1.0,7.716428696302324e-10,1.0,2
Jennie+Guzman,92,1.2374522343437543e-05,1.0,9.066687573924009e-07,1.0,5
Xingcai+Guo,16,7.424713406062525e-06,1.0,1.1805740063088373e-09,1.0,3
Valery+Dolgashev,30,4.702318490506266e-05,0.4152046783625731,1.3423219764961096e-07,0.7368421052631579,10
Dragica+Vasileska,1,4.949808937375017e-06,1.0,1.4449145527824734e-09,1.0,2
Christine+Mer,1,1.2374522343437543e-05,1.0,1.2943248105058787e-08,1.0,5
Siwar+Trabelsi,2,7.424713406062525e-06,1.0,7.498689837264141e-10,1.0,3
Anastasiya+Solodko,3,2.2274140218187576e-05,1.0,2.4121517340089654e-09,1.0,9
Lyudmila+Turyanska,0,7.424713406062525e-06,1.0,1.0540063268756399e-12,1.0,3
M. Cosentino+Lagomarsino,23,1.2374522343437543e-05,0.4,3.2080101693495316e-07,0.8,5
Alla+Margolina,20,7.424713406062525e-06,1.0,1.0793894110045249e-07,1.0,3
Janice+Reutt-Robey,8,1.2374522343437543e-05,0.8,8.323125033707805e-06,0.9333333333333333,5
